transaction_id,customer_id,product_id,quantity,total_amount,transaction_date,payment_method,store_type
TRX005772,896,154,9,908.79,2023-07-25,Cash,Online
TRX005773,268,497,7,854.14,2022-12-23,Credit Card,Physical Store
TRX005774,393,607,5,410.76,2023-10-20,PayPal,Online
TRX005775,520,457,3,653.4,2020-10-25,Debit Card,Online
TRX005776,888,654,6,733.21,2020-03-03,Bank Transfer,Physical Store
TRX005777,982,787,9,906.7,2020-07-29,Bank Transfer,Physical Store
TRX005778,162,987,3,25.78,2022-04-25,Credit Card,Physical Store
TRX005779,182,415,10,66.01,2022-05-16,Debit Card,Physical Store
TRX005780,477,48,3,987.67,2023-03-14,Credit Card,Physical Store
TRX005781,290,158,3,801.77,2020-10-10,Credit Card,Physical Store
TRX005782,944,479,3,736.5,2023-11-16,PayPal,Physical Store
TRX005783,738,967,9,53.57,2023-09-28,Bank Transfer,Physical Store
TRX005784,877,258,2,-562.03,2022-09-12,Credit Card,Physical Store
TRX005785,507,342,4,918.92,2020-10-13,Credit Card,Physical Store
TRX005786,433,437,3,534.74,2022-12-25,Cash,Physical Store
TRX005787,16,320,9,109.64,2021-07-31,Credit Card,Physical Store
TRX005788,699,675,4,426.93,2023-12-14,PayPal,Online
TRX005789,964,757,5,306.96,2022-09-17,Debit Card,Online
TRX005790,589,328,9,145.01,2022-10-13,Bank Transfer,Physical Store
TRX005791,922,443,1,72.51,2020-07-30,PayPal,Online
TRX005792,591,1000,3,-421.16,2020-09-09,PayPal,Online
TRX005793,31,532,5,-325.86,2021-10-18,Debit Card,Online
TRX005794,634,607,2,178.2,2022-02-24,Debit Card,Online
TRX005795,388,946,8,684.14,2023-09-03,Cash,Physical Store
TRX005796,817,262,5,-53.92,2021-02-15,Bank Transfer,Online
TRX005797,607,269,5,256.99,2023-04-20,Credit Card,Physical Store
TRX005798,976,837,9,78.88,2022-01-30,PayPal,Online
TRX005799,220,459,4,570.68,2021-08-15,Credit Card,Physical Store
TRX005800,235,19,6,735.11,2021-11-30,Cash,Online
TRX005801,767,768,3,179.95,2023-07-27,PayPal,Physical Store
TRX005802,816,619,8,205.27,2021-11-08,Cash,Online
TRX005803,696,393,6,662.36,2022-11-27,Debit Card,Physical Store
TRX005804,26,233,6,24.11,2023-04-17,Credit Card,Physical Store
TRX005805,557,749,1,535.41,2023-06-27,Cash,Online
TRX005806,647,573,8,645.93,2020-05-30,Debit Card,Physical Store
TRX005807,149,374,3,349.54,2022-04-09,Debit Card,Online
TRX005808,990,926,6,822.69,2022-04-24,PayPal,Physical Store
TRX005809,393,219,6,206.34,2023-09-04,Debit Card,Physical Store
TRX005810,586,340,6,634.62,2022-01-26,PayPal,Online
TRX005811,597,619,8,58.1,2021-09-06,Cash,Online
TRX005812,660,772,8,579.88,2021-10-05,PayPal,Physical Store
TRX005813,15,104,3,-761.53,2021-12-10,Credit Card,Physical Store
TRX005814,806,797,1,34.05,2022-11-10,Bank Transfer,Online
TRX005815,865,539,10,129.24,2020-04-05,Debit Card,Physical Store
TRX005816,707,85,2,696.44,2020-06-02,PayPal,Online
TRX005817,297,827,2,830.78,2020-11-02,Credit Card,Online
TRX005818,144,249,8,-739.14,2020-07-04,Debit Card,Online
TRX005819,215,344,5,70.17,2022-04-22,Cash,Physical Store
TRX005820,192,672,3,608.79,2022-08-12,Credit Card,Physical Store
TRX005821,600,414,10,402.92,2022-03-17,Debit Card,Online
TRX005822,924,646,1,261.7,2021-03-03,Cash,Physical Store
TRX005823,23,229,8,913.02,2022-03-21,PayPal,Physical Store
TRX005824,712,404,4,951.48,2023-08-27,Bank Transfer,Physical Store
TRX005825,873,536,9,901.14,2023-09-30,Debit Card,Physical Store
TRX005826,250,44,7,534.93,2020-05-05,Cash,Physical Store
TRX005827,682,526,2,562.33,2020-10-25,Bank Transfer,Online
TRX005828,84,674,1,886.21,2023-03-11,Credit Card,Physical Store
TRX005829,58,369,8,125.63,2021-09-25,PayPal,Physical Store
TRX005830,453,24,2,925.44,2020-04-04,Debit Card,Online
TRX005831,27,581,10,537.71,2022-05-12,Bank Transfer,Online
TRX005832,572,78,9,162.4,2022-06-16,Debit Card,Online
TRX005833,222,757,6,669.77,2021-03-12,Debit Card,Physical Store
TRX005834,6,899,10,49.3,2020-04-17,Bank Transfer,Physical Store
TRX005835,836,409,1,536.92,2023-01-04,Credit Card,Online
TRX005836,30,541,8,353.43,2020-09-27,Bank Transfer,Online
TRX005837,690,438,6,149.05,2022-01-30,Cash,Online
TRX005838,688,40,1,517.82,2021-09-23,PayPal,Online
TRX005839,96,939,4,370.31,2020-05-28,Credit Card,Physical Store
TRX005840,178,657,2,75.69,2023-05-11,Bank Transfer,Online
TRX005841,489,248,9,192.53,2021-02-08,Debit Card,Online
TRX005842,890,296,3,119.1,2022-03-30,Bank Transfer,Physical Store
TRX005843,515,473,9,829.63,2023-05-31,Cash,Physical Store
TRX005844,47,664,2,770.09,2020-09-09,Cash,Online
TRX005845,248,412,2,671.12,2021-04-27,Bank Transfer,Physical Store
TRX005846,356,417,3,653.74,2022-08-24,Bank Transfer,Physical Store
TRX005847,458,217,1,33.55,,PayPal,Physical Store
TRX005848,588,161,8,777.37,2020-06-19,Bank Transfer,Online
TRX005849,118,220,7,681.66,2022-02-14,PayPal,Physical Store
TRX005850,489,567,9,-909.4,2021-09-10,Bank Transfer,Physical Store
TRX005851,431,903,5,705.57,2021-01-20,Bank Transfer,Physical Store
TRX005852,162,712,2,962.32,2023-02-16,Credit Card,Physical Store
TRX005853,365,492,6,189.2,2022-03-09,PayPal,Physical Store
TRX005854,422,930,6,877.91,2020-08-28,Debit Card,Physical Store
TRX005855,571,267,4,107.23,2023-03-17,Cash,Physical Store
TRX005856,286,35,9,935.31,2021-08-15,Cash,Online
TRX005857,437,982,3,698.73,2021-11-30,Debit Card,Online
TRX005858,472,753,8,744.7,2022-08-26,Cash,Physical Store
TRX005859,401,307,5,-170.6,2021-07-06,Credit Card,Physical Store
TRX005860,458,323,3,706.1,2021-07-05,PayPal,Online
TRX005861,205,863,10,773.37,2020-06-20,Cash,Physical Store
TRX005862,331,360,2,477.25,2021-07-13,Bank Transfer,Physical Store
TRX005863,610,235,5,490.09,2023-02-14,Bank Transfer,Online
TRX005864,118,553,2,174.22,2020-06-30,Credit Card,Physical Store
TRX005865,695,483,4,238.72,2023-11-23,Cash,Online
TRX005866,382,166,8,343.28,2023-06-25,Credit Card,Online
TRX005867,607,373,9,466.14,2020-04-15,Debit Card,Online
TRX005868,863,138,4,264.7,2020-05-15,Bank Transfer,Online
TRX005869,383,749,6,822.29,2022-10-13,Cash,Physical Store
TRX005870,671,334,3,838.03,2023-11-20,Debit Card,Online
TRX005871,171,468,2,719.22,2020-07-09,Bank Transfer,Online
TRX005872,417,238,3,824.71,2023-01-20,Cash,Online
TRX005873,751,714,2,770.08,2020-11-17,Bank Transfer,Physical Store
TRX005874,388,859,2,568.77,2021-02-17,PayPal,Physical Store
TRX005875,470,442,7,126.02,2023-04-11,PayPal,Online
TRX005876,994,672,2,390.95,2023-10-01,Debit Card,Online
TRX005877,975,707,9,967.77,2022-11-15,Credit Card,Physical Store
TRX005878,729,490,2,69.18,2021-01-17,Bank Transfer,Physical Store
TRX005879,516,706,6,586.19,2023-04-25,Credit Card,Physical Store
TRX005880,722,598,10,784.88,2023-08-15,PayPal,Physical Store
TRX005881,972,10,2,711.67,2022-05-12,Bank Transfer,Physical Store
TRX005882,383,380,4,453.44,2021-10-30,Debit Card,Online
TRX005883,173,435,2,55.81,2020-08-19,Credit Card,Online
TRX005884,128,204,3,700.0,2022-07-22,PayPal,Physical Store
TRX005885,232,347,6,736.28,2021-12-02,Cash,Online
TRX005886,145,69,1,-238.28,2022-06-06,Debit Card,Online
TRX005887,413,713,9,850.97,2021-04-19,Credit Card,Physical Store
TRX005888,171,433,10,282.02,2023-02-20,Credit Card,Physical Store
TRX005889,911,164,10,39.08,2022-12-26,PayPal,Online
TRX005890,746,491,7,126.42,2020-07-06,Credit Card,Online
TRX005891,268,23,1,193.53,2022-10-17,PayPal,Physical Store
TRX005892,57,979,7,825.96,2021-01-02,PayPal,Online
TRX005893,79,385,8,222.89,2022-07-17,PayPal,Online
TRX005894,616,700,1,830.57,2023-03-07,PayPal,Online
TRX005895,451,747,8,892.35,,Cash,Physical Store
TRX005896,999,241,4,258.99,2023-12-10,PayPal,Online
TRX005897,997,785,8,306.76,2020-06-04,Debit Card,Physical Store
TRX005898,54,536,6,396.83,2022-10-13,Cash,Online
TRX005899,971,209,9,187.42,2022-09-13,Debit Card,Online
TRX005900,102,102,1,148.44,2023-06-25,Debit Card,Online
TRX005901,89,699,4,720.73,2020-05-02,Debit Card,Online
TRX005902,495,336,8,746.07,2021-09-08,Credit Card,Physical Store
TRX005903,215,616,4,194.96,2020-04-06,Debit Card,Online
TRX005904,624,698,3,836.05,2023-06-27,Cash,Online
TRX005905,167,299,4,991.78,2020-03-21,Cash,Physical Store
TRX005906,280,748,9,210.99,2021-08-06,Bank Transfer,Physical Store
TRX005907,807,894,8,525.74,2020-02-25,Cash,Online
TRX005908,248,606,8,140.78,2022-06-29,Bank Transfer,Online
TRX005909,922,140,9,470.75,,Cash,Physical Store
TRX005910,926,571,3,288.52,2020-03-04,PayPal,Online
TRX005911,213,297,3,302.45,2023-07-26,Cash,Online
TRX005912,900,730,10,906.04,2023-07-04,Bank Transfer,Online
TRX005913,16,438,1,942.11,2023-07-25,Credit Card,Physical Store
TRX005914,588,862,10,51.47,2023-03-14,Debit Card,Physical Store
TRX005915,136,363,10,930.59,2020-03-20,Credit Card,Online
TRX005916,441,552,5,219.2,2020-09-20,Bank Transfer,Physical Store
TRX005917,157,870,4,218.93,2020-09-17,Bank Transfer,Online
TRX005918,746,323,2,489.42,2023-04-06,Debit Card,Online
TRX005919,211,837,5,527.2,2022-08-02,Credit Card,Physical Store
TRX005920,495,128,7,319.45,2020-10-13,Cash,Physical Store
TRX005921,635,724,6,357.39,2020-07-03,PayPal,Online
TRX005922,9,197,10,648.73,2022-02-25,Cash,Physical Store
TRX005923,822,434,9,183.6,2020-10-22,Cash,Online
TRX005924,566,297,8,625.62,2022-08-29,Credit Card,Online
TRX005925,410,580,9,354.81,2022-07-16,Debit Card,Online
TRX005926,517,323,6,-298.77,2023-11-27,Cash,Online
TRX005927,584,930,7,882.42,2020-10-20,Credit Card,Online
TRX005928,214,695,6,118.49,2022-02-10,Debit Card,Physical Store
TRX005929,348,177,10,381.15,2023-01-08,Credit Card,Physical Store
TRX005930,336,698,4,122.59,2023-03-17,Credit Card,Online
TRX005931,430,706,2,604.34,2020-10-04,Debit Card,Online
TRX005932,270,570,2,957.04,2020-03-02,Cash,Online
TRX005933,709,876,9,624.6,2020-10-17,Bank Transfer,Physical Store
TRX005934,555,629,9,826.93,2023-12-02,Debit Card,Online
TRX005935,66,630,9,412.95,2020-12-02,PayPal,Online
TRX005936,31,512,6,290.41,2023-08-14,PayPal,Online
TRX005937,531,514,6,283.22,2023-08-01,Credit Card,Physical Store
TRX005938,39,982,2,264.25,2022-08-07,Cash,Physical Store
TRX005939,521,470,4,612.31,2020-10-28,Cash,Online
TRX005940,860,451,3,717.72,2021-11-15,Cash,Online
TRX005941,596,167,2,69.45,2021-09-25,Bank Transfer,Online
TRX005942,436,344,6,495.2,2020-11-10,Credit Card,Physical Store
TRX005943,63,131,5,607.09,2021-01-08,Credit Card,Physical Store
TRX005944,331,218,10,732.48,2021-08-02,PayPal,Physical Store
TRX005945,986,886,3,483.81,2021-02-04,PayPal,Online
TRX005946,274,915,7,354.54,2023-10-21,Credit Card,Physical Store
TRX005947,988,903,1,956.69,2023-12-28,Debit Card,Physical Store
TRX005948,93,860,5,587.36,2023-05-07,Credit Card,Physical Store
TRX005949,436,386,2,980.93,2023-06-10,Bank Transfer,Physical Store
TRX005950,81,705,3,999.53,2022-05-13,Bank Transfer,Physical Store
TRX005951,875,362,4,539.95,2020-03-20,Credit Card,Online
TRX005952,247,1,8,972.56,,Debit Card,Physical Store
TRX005953,331,249,4,166.99,2023-07-03,Credit Card,Online
TRX005954,224,206,5,458.53,2021-06-04,PayPal,Physical Store
TRX005955,259,504,10,981.99,2022-05-22,Debit Card,Physical Store
TRX005956,512,74,5,953.17,2021-02-14,PayPal,Online
TRX005957,239,628,4,114.39,2020-06-19,Cash,Online
TRX005958,475,91,5,956.86,2022-10-09,Cash,Physical Store
TRX005959,981,255,9,108.71,2022-05-28,Credit Card,Physical Store
TRX005960,798,542,8,557.03,2023-09-13,Cash,Physical Store
TRX005961,232,527,4,902.0,2023-06-30,Cash,Physical Store
TRX005962,997,25,8,524.94,2023-07-15,Credit Card,Physical Store
TRX005963,70,378,9,753.87,2022-05-18,Bank Transfer,Physical Store
TRX005964,663,444,2,217.42,2021-05-29,Debit Card,Physical Store
TRX005965,362,387,3,630.45,2020-07-13,Debit Card,Physical Store
TRX005966,537,164,8,301.22,2020-01-13,Cash,Online
TRX005967,168,708,3,894.54,2020-06-27,Cash,Online
TRX005968,601,577,3,588.93,2023-12-08,PayPal,Physical Store
TRX005969,556,219,6,306.24,2022-09-24,Bank Transfer,Physical Store
TRX005970,207,585,4,-684.27,2021-05-26,Bank Transfer,Physical Store
TRX005971,807,351,7,562.49,2021-12-21,Debit Card,Online
TRX005972,108,928,8,273.34,2023-01-11,Bank Transfer,Physical Store
TRX005973,323,429,10,948.03,2021-12-13,Credit Card,Physical Store
TRX005974,589,477,5,839.36,2023-08-27,Credit Card,Physical Store
TRX005975,494,96,9,558.78,2021-05-23,Bank Transfer,Physical Store
TRX005976,560,800,8,417.56,2020-01-14,Bank Transfer,Online
TRX005977,543,621,1,72.17,2021-05-28,PayPal,Physical Store
TRX005978,771,582,3,476.72,2022-02-03,Cash,Online
TRX005979,745,664,3,604.53,2020-01-06,PayPal,Online
TRX005980,455,944,6,134.05,2023-05-06,Cash,Physical Store
TRX005981,79,730,7,779.7,2020-03-08,Credit Card,Physical Store
TRX005982,795,490,2,742.16,2020-11-26,Bank Transfer,Physical Store
TRX005983,467,663,6,38.32,2020-12-09,Credit Card,Online
TRX005984,646,52,9,650.41,,Cash,Physical Store
TRX005985,950,704,1,557.44,2022-10-26,Bank Transfer,Physical Store
TRX005986,353,192,4,568.2,2022-03-08,Debit Card,Physical Store
TRX005987,19,825,6,745.14,2022-01-15,Debit Card,Online
TRX005988,507,273,7,557.94,2023-04-18,Debit Card,Online
TRX005989,930,826,3,818.09,2022-04-20,Bank Transfer,Online
TRX005990,266,393,3,605.46,2020-07-27,Bank Transfer,Online
TRX005991,672,579,4,561.46,2021-06-29,Cash,Online
TRX005992,410,658,5,108.73,2022-02-16,Cash,Physical Store
TRX005993,435,865,9,876.08,2023-01-22,Debit Card,Physical Store
TRX005994,306,741,7,772.67,2021-10-28,Bank Transfer,Online
TRX005995,335,674,1,94.9,2021-10-09,Debit Card,Online
TRX005996,77,769,8,838.37,2020-06-02,Debit Card,Physical Store
TRX005997,378,383,7,609.88,,Bank Transfer,Online
TRX005998,500,827,2,892.64,2023-02-07,Credit Card,Online
TRX005999,968,372,2,515.5,2022-02-20,Bank Transfer,Physical Store
TRX006000,482,500,7,473.68,2023-08-29,Credit Card,Online
TRX006001,464,967,5,19.9,2023-11-12,Cash,Online
TRX006002,186,613,3,238.93,2020-12-24,Bank Transfer,Physical Store
TRX006003,316,858,8,842.61,2023-05-09,Credit Card,Online
TRX006004,701,740,6,99.2,2020-02-12,Credit Card,Online
TRX006005,528,537,8,252.94,2021-12-01,Debit Card,Physical Store
TRX006006,509,110,5,882.06,2022-03-23,Bank Transfer,Online
TRX006007,781,51,7,338.43,2022-04-05,Bank Transfer,Online
TRX006008,20,680,10,927.7,2021-07-12,Debit Card,Physical Store
TRX006009,85,303,9,206.8,2023-03-14,PayPal,Physical Store
TRX006010,584,279,5,206.22,2023-02-18,PayPal,Physical Store
TRX006011,456,881,8,785.46,2022-04-05,Cash,Online
TRX006012,144,255,8,816.48,2022-06-24,Cash,Online
TRX006013,691,289,4,492.66,2020-03-21,Cash,Physical Store
TRX006014,647,812,2,209.76,2021-12-08,PayPal,Online
TRX006015,124,547,6,778.19,2022-01-22,Cash,Physical Store
TRX006016,893,957,1,51.38,2020-12-28,PayPal,Physical Store
TRX006017,688,766,1,278.98,2022-06-10,Cash,Online
TRX006018,568,344,10,261.07,2020-11-30,Credit Card,Online
TRX006019,370,797,4,672.38,2020-05-26,Debit Card,Physical Store
TRX006020,959,280,3,989.57,2022-03-25,Bank Transfer,Physical Store
TRX006021,725,285,7,571.25,2021-10-04,Debit Card,Physical Store
TRX006022,499,328,2,749.27,2020-07-11,Debit Card,Physical Store
TRX006023,649,724,9,283.92,,Cash,Physical Store
TRX006024,186,777,6,387.38,2023-03-10,Credit Card,Physical Store
TRX006025,475,932,8,169.07,,PayPal,Online
TRX006026,805,41,1,77.27,2022-12-31,Bank Transfer,Physical Store
TRX006027,281,655,6,395.57,2020-08-27,Bank Transfer,Online
TRX006028,786,210,1,290.12,2020-04-02,PayPal,Online
TRX006029,236,269,1,718.54,2022-06-17,Credit Card,Online
TRX006030,987,576,2,806.01,2023-09-10,Cash,Physical Store
TRX006031,372,653,7,547.84,2021-10-07,PayPal,Online
TRX006032,578,942,5,747.57,,PayPal,Online
TRX006033,655,765,4,440.78,2023-02-28,PayPal,Online
TRX006034,398,828,9,-717.22,2021-02-24,Bank Transfer,Online
TRX006035,764,235,10,44.4,2021-12-11,Cash,Physical Store
TRX006036,106,299,9,599.3,2021-05-18,Cash,Online
TRX006037,902,551,10,73.42,2021-02-01,Bank Transfer,Online
TRX006038,941,686,10,439.0,2020-09-02,Cash,Online
TRX006039,270,449,6,777.63,2020-05-03,PayPal,Online
TRX006040,334,703,8,453.32,2022-06-26,PayPal,Online
TRX006041,631,387,1,440.38,2020-09-04,Debit Card,Online
TRX006042,812,142,4,663.22,2021-12-17,Debit Card,Online
TRX006043,223,864,7,796.63,2022-04-17,Debit Card,Online
TRX006044,966,44,6,992.05,,Cash,Online
TRX006045,161,559,3,365.61,2022-07-20,Credit Card,Physical Store
TRX006046,876,214,8,923.36,2020-01-01,Bank Transfer,Online
TRX006047,744,441,7,322.35,2023-10-14,Credit Card,Online
TRX006048,882,967,8,590.39,2023-10-26,PayPal,Online
TRX006049,200,414,8,978.58,2023-07-15,Credit Card,Physical Store
TRX006050,126,22,1,449.98,2023-04-13,Credit Card,Physical Store
TRX006051,124,313,1,559.22,2023-11-11,PayPal,Physical Store
TRX006052,475,922,3,830.67,2021-11-12,Credit Card,Online
TRX006053,88,982,8,632.72,2022-03-28,PayPal,Physical Store
TRX006054,839,737,3,892.85,2020-08-23,Credit Card,Online
TRX006055,77,704,6,55.94,2020-05-07,Cash,Physical Store
TRX006056,636,156,8,577.64,2022-04-02,PayPal,Physical Store
TRX006057,553,291,6,946.31,2021-07-16,Cash,Online
TRX006058,392,238,8,473.62,2023-10-13,Cash,Physical Store
TRX006059,774,821,6,626.58,2023-03-01,PayPal,Online
TRX006060,77,17,5,559.15,2021-01-21,Debit Card,Online
TRX006061,441,975,4,531.62,2020-09-05,Bank Transfer,Physical Store
TRX006062,208,21,7,895.0,2022-03-07,Debit Card,Online
TRX006063,204,907,5,38.1,2022-01-10,Bank Transfer,Online
TRX006064,685,218,3,769.93,2021-11-21,PayPal,Physical Store
TRX006065,367,406,6,524.6,2021-11-21,Credit Card,Online
TRX006066,924,164,1,197.33,2022-04-27,Credit Card,Online
TRX006067,555,864,2,855.78,2020-08-08,Debit Card,Online
TRX006068,714,487,7,-806.46,2023-05-08,Debit Card,Physical Store
TRX006069,238,402,10,656.33,2020-05-24,PayPal,Online
TRX006070,738,98,5,984.68,2023-06-18,Credit Card,Physical Store
TRX006071,63,937,8,114.6,2022-04-16,Bank Transfer,Online
TRX006072,865,570,2,216.89,2020-10-19,Credit Card,Online
TRX006073,966,341,7,686.59,2020-10-31,Debit Card,Physical Store
TRX006074,346,824,2,602.39,2023-05-06,PayPal,Online
TRX006075,720,747,6,436.86,2020-06-21,Bank Transfer,Online
TRX006076,475,78,10,858.04,2023-11-21,Cash,Online
TRX006077,572,607,2,-552.16,2021-10-27,Cash,Physical Store
TRX006078,256,14,6,112.66,2020-07-26,Cash,Online
TRX006079,554,493,3,162.72,2023-02-07,Bank Transfer,Online
TRX006080,943,76,8,621.35,2023-06-12,Bank Transfer,Physical Store
TRX006081,628,427,6,75.22,2021-08-17,Debit Card,Physical Store
TRX006082,903,515,1,74.85,2020-04-12,Credit Card,Online
TRX006083,1,479,10,778.25,2023-06-07,PayPal,Physical Store
TRX006084,272,615,1,792.01,2021-03-19,Bank Transfer,Online
TRX006085,944,476,9,361.53,2021-06-17,PayPal,Online
TRX006086,521,372,10,474.35,2022-06-30,Debit Card,Online
TRX006087,180,399,10,835.28,2022-08-13,Credit Card,Physical Store
TRX006088,364,209,2,683.77,2022-03-25,Cash,Online
TRX006089,60,155,3,812.48,2021-05-19,PayPal,Online
TRX006090,963,165,6,-548.19,2020-05-25,Cash,Online
TRX006091,762,497,5,367.02,2022-02-09,Credit Card,Physical Store
TRX006092,404,296,9,297.15,2023-06-01,Bank Transfer,Physical Store
TRX006093,974,871,3,102.85,2023-06-15,Bank Transfer,Physical Store
TRX006094,803,666,6,392.23,,Debit Card,Physical Store
TRX006095,80,655,7,624.89,2021-08-19,PayPal,Online
TRX006096,739,546,5,533.9,2021-11-15,Credit Card,Physical Store
TRX006097,255,939,4,385.5,2020-07-20,Cash,Online
TRX006098,454,551,8,38.69,2023-01-08,Cash,Physical Store
TRX006099,265,409,9,865.62,2020-03-22,Cash,Physical Store
TRX006100,898,556,1,457.5,2020-08-13,Credit Card,Online
TRX006101,664,728,10,321.37,2023-09-18,Bank Transfer,Physical Store
TRX006102,313,472,5,964.6,2020-03-06,Bank Transfer,Online
TRX006103,78,415,7,387.12,2022-01-08,PayPal,Online
TRX006104,970,623,8,176.13,2021-06-27,PayPal,Physical Store
TRX006105,330,12,3,187.94,2023-09-23,Debit Card,Physical Store
TRX006106,644,259,7,-526.59,2021-03-26,Cash,Physical Store
TRX006107,272,103,10,341.31,2022-03-21,Bank Transfer,Online
TRX006108,597,660,5,538.06,2021-08-17,Cash,Physical Store
TRX006109,828,312,7,408.05,2022-09-26,Debit Card,Online
TRX006110,614,211,2,441.65,2022-05-30,Cash,Online
TRX006111,688,980,1,836.51,2022-12-15,Credit Card,Online
TRX006112,440,949,8,40.85,2023-06-02,Bank Transfer,Online
TRX006113,794,665,8,270.61,2020-02-28,Credit Card,Online
TRX006114,169,919,3,201.11,2023-07-31,PayPal,Physical Store
TRX006115,279,349,9,964.11,2022-03-17,Cash,Physical Store
TRX006116,92,247,6,427.29,2023-12-28,PayPal,Online
TRX006117,511,65,10,362.05,2021-03-13,PayPal,Physical Store
TRX006118,844,686,2,992.82,2023-06-17,Bank Transfer,Physical Store
TRX006119,551,459,10,818.97,2023-11-22,Credit Card,Online
TRX006120,84,850,5,832.21,2021-08-15,Credit Card,Online
TRX006121,478,229,1,-432.63,2023-06-26,Cash,Online
TRX006122,363,363,6,860.53,2020-06-08,Debit Card,Online
TRX006123,976,881,6,125.97,2021-06-11,Bank Transfer,Physical Store
TRX006124,899,893,6,779.05,2023-04-16,Cash,Online
